CallingNumber,CalledNumber,CallDate,Day,CallTime,CallDuration,CallerCity,CallerPostCode,CallerSurname,CallerForename,CalledCity,CalledPostCode,CalledSurname,CalledForename
322920000000,325212000000,5/15/2017,2,5:33:33 AM,31:00:00,Brussels,1083,SCOLON,JAGALISH,Stockholm,114 60,HALL,FELIX
322925000000,325212000000,5/18/2017,5,7:20:09 AM,12:00,Brussels,1000,FLUUG,ALVUR,Birmingham,B5 4RT,MULLINS,ANISA
322925000000,325212000000,9/26/2016,2,7:39:27 AM,24:00:00,Brussels,1000,RUMEN,HARSANT IRSHOD,Prague,101 00,HARVEY,ESME
322926000000,325212000000,1/4/2016,2,2:55:49 PM,2:00,Brussels,1000,KOSTOM,GITTANO,Frankfurt,60313,RAY,FRANKIE
322926000000,325212000000,6/13/2016,2,9:19:24 AM,43:00:00,Brussels,1150,SAKKALYS,HARNIT,Stockholm,112 52,MARTIN,FELIX
322926000000,325212000000,1/17/2017,3,6:01:39 AM,21:00,Brussels,1150,SAKKALYS,EUGENY,Frankfurt,60313,WILLIAMSON,HUGA
322926000000,325212000000,11/10/2017,6,5:18:41 PM,4:00,Brussels,1150,SAKKALYS,HARNIT,Prague,101 00,HARVEY,JESSIE
322926000000,325212000000,10/31/2017,3,3:29:35 AM,23:00,Brussels,1150,SAKKALYS,EUGENY,Oslo,154,RAY,LACEY
322926000000,325212000000,4/28/2017,6,3:32:28 PM,42:00:00,Brussels,1150,SAKKALYS,SUNDEED,Oslo,154,MCCOY,HARRY
322926000000,325212000000,5/23/2016,2,8:19:53 PM,38:00:00,Brussels,1150,SAKKALYS,IMPELBROOK,Turin,10121,DREW,HASAN
322925000000,325212000000,5/16/2017,3,1:12:15 PM,39:00:00,Brussels,1150,SAKKALYS,NISREN,Turin,10121,LAWRENCE,YASIN
322925000000,325212000000,8/21/2017,2,6:28:10 PM,40:00:00,Brussels,1150,TENYAH,STACI,Lyon,69004,MEYER,AMBER
322925000000,325213000000,4/8/2016,6,8:10:49 PM,25:00:00,Brussels,1050,QUITENTON,RANJANBEN,Moscow,105077,WILLIAMSON,ESME
322925000000,325213000000,2/16/2017,5,7:18:03 PM,12:00,Brussels,1000,GOWRESUNKER,MIRENE,Moscow,105120,MULLINS,SYLVIA
322926000000,325213000000,4/20/2017,5,3:29:12 AM,52:00:00,Brussels,1000,NAISMITH,HAMZAM,Stockholm,112 52,MCCOY,AMBER
322926000000,325213000000,9/5/2017,3,12:39:24 AM,46:00:00,Brussels,1110,BRENON,LEEAD,Moscow,105120,DREW,HARRY
322926000000,325213000000,8/12/2017,7,6:38:21 AM,17:00,Brussels,1110,KIRKBRIDGE,PEG JAOD,Frankfurt,60433,MEYER,LISA
322925000000,325213000000,7/28/2017,6,10:56:18 PM,30:00:00,Brussels,1083,COWPERTHWAITE,BALRRAJ,Moscow,105077,WEAVER,LUCIA
322925000000,325213000000,10/5/2016,4,3:26:22 PM,55:00:00,Brussels,1000,XABBAT,XALBADOR,Moscow,123100,MARTIN,KYE
322926000000,325212000000,7/4/2017,3,9:31:32 PM,25:00:00,Brussels,1120,LONNES,RAFTAN,Turin,10129,ARMSTRONG,ANISA
322926000000,325212000000,10/17/2017,3,7:16:12 PM,14:00,Brussels,1110,ARGENZIANO,ALFU,Moscow,103274,WILLIAMSON,SYLVIA
322925000000,325212000000,1/15/2016,6,10:18:58 PM,24:00:00,Brussels,1110,ARGENZIANO,LIAF,Oslo,150,LAWRENCE,HARRY
322925000000,325212000000,11/18/2017,7,6:19:31 AM,38:00:00,Brussels,1110,SHERRAL,SHAKRAM,Turin,10138,LAWRENCE,ESME
322921000000,325212000000,9/26/2016,2,9:07:16 AM,49:00:00,Brussels,1000,DIMITRU,SHAIMI WOROTHY,Riga,1013,DREW,YASIN
322921000000,325212000000,11/5/2017,1,9:38:02 AM,26:00:00,Brussels,1040,QEDDER,GRENHIL,Moscow,105077,GRAHAM,YASIN
322921000000,325212000000,7/5/2017,4,4:57:26 AM,4:00,Brussels,1040,KHAZRAGI,SHARDAY,Lyon,69005,WEAVER,ABBY
322922000000,325213000000,5/4/2017,5,9:00:09 PM,2:00,Brussels,1040,PUDIFOT,HELGE,Lyon,69002,DREW,FELIX
322922000000,325213000000,2/8/2016,2,5:21:35 PM,8:00,Brussels,1000,GARGHANN,GESSCH,Moscow,123100,CLARK,KYE
322922000000,325213000000,9/15/2017,6,10:58:59 PM,46:00:00,Brussels,1000,PHENIS,DEMIS,Oslo,10,ROGERS,LAYTON
322922000000,325213000000,11/4/2016,6,2:16:12 AM,5:00,Brussels,1044,KENWARD,AZHAL,Oslo,184,MCCOY,LUCIA
322922000000,325212000000,12/4/2016,1,7:46:46 PM,7:00,Brussels,1110,ERHAN,TINATIN,Stockholm,113 53,DREW,CIARAN
322922000000,325212000000,10/29/2017,1,1:17:53 AM,9:00,Brussels,1000,DUNTZ,CHARAHA,Frankfurt,60313,ARMSTRONG,HUGA
322921000000,325212000000,2/20/2016,7,9:07:39 PM,40:00:00,Brussels,1044,BRUNNTOON,QALLY OKEE,Lyon,69005,LAWRENCE,ANISA
322921000000,325212000000,10/9/2017,2,3:05:50 AM,15:00,Brussels,1000,SYINNG,QAADIM,Lyon,69009,LAWRENCE,ZAKARIA
322921000000,325212000000,7/8/2017,7,4:54:19 PM,23:00,Brussels,1000,WOLAS,LULIANA,Stockholm,111 29,GRAHAM,LISA
322921000000,325212000000,2/13/2016,7,3:14:25 PM,12:00,Brussels,1000,JORNNS,CLAYS,Moscow,105043,HARVEY,CIARAN
322921000000,325212000000,10/29/2016,7,12:15:33 AM,31:00:00,Brussels,1000,MARWATA,CHELIYAN,Birmingham,B2 4BJ,ROGERS,HARRY
322922000000,325212000000,1/30/2016,7,9:59:01 PM,10:00,Brussels,1110,MADDELEY,KERASIA,Stockholm,112 52,RAY,YASIN
322922000000,325212000000,10/1/2016,7,12:51:06 PM,8:00,Brussels,1040,ALU,IKALAQ,Oslo,150,MULLINS,KYE
322921000000,325212000000,1/14/2016,5,6:15:44 AM,19:00,Brussels,1040,HESSREY,E.,Oslo,159,BIRD,ABBY
322921000000,325212000000,11/22/2016,3,5:26:56 AM,50:00:00,Brussels,1150,WILDES,FARRANGIS,Prague,101 00,CLARK,LUCIA
322922000000,325212000000,5/8/2016,1,3:57:08 AM,9:00,Brussels,1150,GALUZO,ZALBUN,Turin,10138,HARVEY,HUGA
322922000000,325212000000,6/17/2017,7,6:14:38 PM,54:00:00,Brussels,1150,JOSKO,CRISTIN SENAL CHARIS,Stockholm,113 53,ROSALES,SYLVIA
322922000000,325210000000,10/25/2016,3,2:11:03 PM,33:00:00,Brussels,1040,GUNBY,BICH,Lyon,69008,HARVEY,ZAKARIA
322921000000,325210000000,4/3/2016,1,8:43:31 AM,8:00,Brussels,1040,LIED,KL,Lyon,69004,HALL,LACEY
322921000000,325210000000,2/5/2017,1,5:46:49 AM,9:00,Brussels,1040,LIED,PYAT,Turin,10138,WILLIAMSON,SYLVIA
322956000000,325210000000,9/7/2017,5,3:39:38 AM,16:00,Brussels,1044,HEFTER,ZARENNA,Lyon,69009,WILLIAMSON,YASIN
322956000000,325210000000,7/3/2017,2,4:39:31 AM,0:00,Brussels,1000,CHUMNEY,KAYLENNE,Lyon,69004,DREW,ABBY
322957000000,325210000000,10/23/2017,2,7:05:52 AM,40:00:00,Brussels,1000,GRAZIANO,MELOROSE,Prague,104 00,DREW,LACEY
322957000000,325210000000,2/19/2016,6,3:07:28 AM,56:00:00,Brussels,1040,SOMOOK,KURANDIP,Frankfurt,60316,ROSALES,AMBER
322957000000,325210000000,1/11/2016,2,7:20:23 AM,40:00:00,Brussels,1110,BANLEY,SETSUKO,Prague,101 00,MULLINS,HARRY
322957000000,325210000000,3/15/2017,4,1:39:25 AM,41:00:00,Brussels,1200,CONVERSE,SUKNINDER,Stockholm,112 52,WILLIAMSON,ABBY
322957000000,325210000000,7/27/2017,5,6:12:38 AM,48:00:00,Brussels,1000,IBRAH,IISHIA,Moscow,105120,WEAVER,AMBER
322957000000,325210000000,7/19/2017,4,11:13:33 AM,48:00:00,Brussels,1000,YOUSEFNEJAD,HARPEK,Lyon,69002,WILLIAMSON,FRANKIE
322957000000,325211000000,8/25/2017,6,11:44:26 AM,4:00,Brussels,1000,BATI,NURAN,Lyon,69009,WEAVER,ANISA
322956000000,325211000000,3/21/2016,2,5:07:31 AM,22:00,Brussels,1000,PRUTEANU,INDERPALL,Stockholm,111 29,DOYLE,SYLVIA
322956000000,325211000000,1/5/2017,5,11:19:46 AM,56:00:00,Brussels,1000,CLOTHIER,ADESWA EVE NAOIMI,Moscow,103274,BIRD,CIARAN
322956000000,325211000000,3/6/2017,2,10:55:51 AM,21:00,Brussels,1044,DUGUENSEY,RUPAK,Birmingham,B5 5TR,RAY,YASIN
322956000000,325211000000,1/8/2016,6,9:04:48 AM,49:00:00,Brussels,1110,AURNAEK,ALSUP,Lyon,69004,ROGERS,KYE
322957000000,325211000000,9/29/2016,5,11:46:43 AM,13:00,Brussels,1200,CAHLAN,GART,Prague,101 00,WHEELER,ANISA
322957000000,325211000000,10/1/2016,7,10:51:27 AM,53:00:00,Brussels,1200,PEPA,GURBACHEN,Turin,10134,WHEELER,ESME
322957000000,325211000000,6/19/2016,1,3:46:10 PM,11:00,Brussels,1150,VERSI,HEWBERT,Stockholm,113 53,ROGERS,ESME
322956000000,325211000000,6/9/2017,6,7:21:04 AM,52:00:00,Brussels,1150,ADELANA,SURUITE,Birmingham,B2 4AY,LAWRENCE,LUCIA
322956000000,325211000000,8/6/2017,1,2:19:57 PM,0:00,Brussels,1000,BOHLANDER,IHRIG,Turin,10138,DREW,YASIN
322957000000,325211000000,12/25/2017,2,11:42:10 AM,1:00,Brussels,1000,AH-DAMEYER,KINKEL,Lyon,69005,BIRD,LACEY
322957000000,325211000000,5/28/2017,1,4:24:48 AM,30:00:00,Brussels,1000,SEGOBIN,MULAWAR,Moscow,123100,CLARK,ZAKARIA
322956000000,325211000000,4/7/2016,5,3:54:30 PM,1:00,Brussels,1000,CARMON,AZMAN,Birmingham,B2 4AY,HALL,LACEY
322956000000,325211000000,1/3/2016,1,1:55:11 PM,5:00,Brussels,1201,PENKER,ABIDON,Frankfurt,60313,ARMSTRONG,SYLVIA
322954000000,325211000000,11/19/2017,1,6:13:45 AM,25:00:00,Brussels,1201,PENKER,ANSCHUETZ,Oslo,154,RAY,KYE
322954000000,325211000000,3/6/2017,2,4:14:26 PM,38:00:00,Brussels,1201,PENKER,CANTRINA,Riga,1013,ROGERS,FELIX
322954000000,325211000000,10/17/2017,3,6:54:54 PM,8:00,Brussels,1201,PENKER,ROMELO,Stockholm,112 57,WHEELER,LAYTON
322955000000,325211000000,8/21/2017,2,4:49:43 AM,50:00:00,Brussels,1000,BURLOWW,BASKOT,Oslo,184,WHEELER,YASIN
322955000000,325211000000,11/5/2017,1,9:36:24 PM,59:00:00,Brussels,1000,TRIGUN,SAQIIBOMAR,Turin,10121,WILLIAMSON,HASAN
322955000000,325211000000,9/16/2016,6,3:19:31 AM,57:00:00,Brussels,1110,LAUBCHERR,FARVIN,Riga,1019,GRAHAM,ABBY
322955000000,325211000000,1/2/2017,2,8:22:11 AM,13:00,Brussels,1110,SHURVINTTON,NUMUULA,Oslo,154,CLARK,FRANKIE
322955000000,325211000000,12/31/2017,1,12:41:36 PM,45:00:00,Brussels,1110,SANCHER,BURD,Birmingham,B5 4RT,DOYLE,LISA
322955000000,325211000000,6/24/2017,7,7:19:49 PM,53:00:00,Brussels,1110,HEPP,DOLVIS,Turin,10138,MCCOY,HUGA
322954000000,325211000000,5/26/2016,5,7:00:39 PM,11:00,Brussels,1120,PITOMINA,ZAMAAR,Birmingham,B5 5TR,DOYLE,AMBER
322954000000,325211000000,1/26/2017,5,8:56:51 AM,17:00,Brussels,1120,MARYGOLD,OIHANE,Turin,10138,ROSALES,LUCIA
322954000000,325211000000,3/3/2016,5,8:56:17 PM,27:00:00,Brussels,1120,KIRKWOD,FERGAL,Moscow,105120,MULLINS,LISA
322954000000,325211000000,7/1/2016,6,7:48:50 AM,10:00,Brussels,1044,SOCOLI,LAURELE,Oslo,10,HARVEY,LAYTON
322954000000,325210000000,11/1/2017,4,11:51:01 AM,1:00,Brussels,1044,SHAANTONN,PUNVER,Stockholm,113 53,BIRD,SPENCER
322955000000,325210000000,10/3/2016,2,2:29:14 AM,7:00,Brussels,1044,CULIMORE,CHARDAY,Stockholm,114 60,CLARK,KYE
322955000000,325210000000,4/16/2017,1,12:12:16 PM,41:00:00,Brussels,1000,MANDJULA,DULBAG,Oslo,10,BIRD,HUGA
322954000000,325210000000,10/23/2016,1,11:14:26 AM,59:00:00,Brussels,1120,KIRKWOD,FERGAL,Moscow,103274,MARTIN,LAYTON
322954000000,325210000000,1/5/2016,3,8:23:28 AM,58:00:00,Brussels,1120,PITOMINA,ZAMAAR,Moscow,103274,MARTIN,FRANKIE
322955000000,325210000000,12/5/2017,3,4:19:23 PM,39:00:00,Brussels,1120,MARYGOLD,OIHANE,Stockholm,114 60,CLARK,ANISA
322955000000,325210000000,10/30/2017,2,3:14:18 AM,44:00:00,Brussels,1000,BRISKEY,BABAARA,Oslo,150,WHEELER,ANISA
322955000000,325210000000,5/14/2017,1,10:15:23 AM,51:00:00,Brussels,1083,BRIGSTOCK,NERRA,Lyon,69005,ROSALES,FELIX
322954000000,325210000000,6/14/2016,3,4:04:21 PM,29:00:00,Brussels,1083,BRIGSTOCK,NERRA,Riga,1013,DREW,FELIX
322954000000,325210000000,12/20/2016,3,10:14:49 PM,6:00,Brussels,1110,ZESHAM,ICYLIN,Frankfurt,60386,WHEELER,ABBY
322953000000,325210000000,12/7/2017,5,9:02:16 PM,21:00,Brussels,1040,EAGGER,KANLESH SURHIE,Turin,10121,RAY,ESME
322953000000,325210000000,7/8/2017,7,7:25:58 PM,38:00:00,Brussels,1040,VUNIBOBO,NGOMAHOP,Lyon,69008,BIRD,ZAKARIA
322954000000,325210000000,1/3/2016,1,11:15:50 PM,6:00,Brussels,1050,GEIB,NORRAH MANO,Birmingham,B2 4BJ,LAWRENCE,KYE
322954000000,325210000000,9/22/2017,6,8:24:57 PM,38:00:00,Brussels,1083,COPPENS,MEHHUL,Moscow,105120,DREW,ZAKARIA
322954000000,325210000000,9/5/2017,3,11:03:14 AM,17:00,Brussels,1000,FRESE,ATAMA,Birmingham,B5 4RT,ROGERS,HASAN
322954000000,325211000000,12/3/2016,7,9:12:42 PM,27:00:00,Brussels,1000,BOUZAIDA,PARMOD,Lyon,69009,MARTIN,FELIX
322954000000,325211000000,7/14/2017,6,8:46:02 PM,8:00,Brussels,1000,GOSSUNG,SHARUKH,Riga,1013,MARTIN,HASAN
322954000000,325211000000,10/13/2017,6,9:22:54 AM,4:00,Brussels,1000,WADDINGHAM,FAZELATH,Riga,1013,DREW,HASAN
322954000000,325211000000,5/30/2017,3,5:25:46 AM,13:00,Brussels,1082,CONSORTE,KYARUZI,Lyon,69005,DOYLE,FELIX
322953000000,325211000000,3/20/2017,2,9:28:49 PM,25:00:00,Brussels,1082,DRERRUP,AHJAN,Riga,1013,LAWRENCE,ZAKARIA
322953000000,325211000000,7/18/2017,3,6:19:01 PM,5:00,Brussels,1000,HARGRAVES,LATORAY,Stockholm,113 53,MEYER,YASIN
322953000000,325211000000,3/23/2017,5,11:39:54 PM,21:00,Brussels,1000,HARGRAVES,MAAHE,Stockholm,114 60,DREW,LUCIA
322953000000,325211000000,6/3/2016,6,1:01:38 PM,51:00:00,Brussels,1201,SIDDEWAY,NADAH,Moscow,105043,DOYLE,ESME
322954000000,325211000000,8/8/2017,3,9:18:08 PM,53:00:00,Brussels,1201,DARWENT,CARRENZA PERM,Stockholm,112 57,HARVEY,ZAKARIA
322954000000,325211000000,2/5/2017,1,6:48:26 AM,0:00,Brussels,1150,KAT,ISHUBA,Oslo,10,ARMSTRONG,JESSIE
322954000000,325210000000,11/16/2017,5,4:24:25 AM,14:00,Brussels,1081,BENZIE,DILIPKUMAR,Riga,1013,WHEELER,LAYTON
322953000000,325210000000,6/5/2016,1,11:14:56 AM,46:00:00,Brussels,1081,CLOUGHLEY,DILIPKUMAR,Oslo,159,SHELTON,LAYTON
322953000000,325210000000,11/29/2016,3,6:41:56 PM,29:00:00,Brussels,1040,FALD,DESFOSES,Oslo,184,ARMSTRONG,LACEY
322954000000,325210000000,3/21/2016,2,10:28:46 AM,10:00,Brussels,1120,MAMOURI,CHRISTENNA,Turin,10134,MCCOY,JESSIE
322954000000,325210000000,4/10/2017,2,6:20:46 PM,49:00:00,Brussels,1050,HARDINGHAM,RORA,Stockholm,111 29,HARVEY,FELIX
322953000000,325211000000,5/25/2016,4,4:42:34 AM,13:00,Brussels,1000,HOLTOM,GIBSON,Stockholm,112 52,MULLINS,HUGA
322953000000,325211000000,6/20/2016,2,6:47:09 PM,47:00:00,Brussels,1000,DIXENS,DMRAN,Frankfurt,60433,MCCOY,CIARAN
322957000000,325211000000,7/22/2017,7,4:37:36 AM,20:00,Brussels,1000,GASWANT,AZADER,Riga,1013,LAWRENCE,ANISA
322957000000,325211000000,7/14/2017,6,3:30:35 PM,12:00,Brussels,1000,DAGG,BRETHNAL,Stockholm,111 29,CLARK,LISA
322957000000,325211000000,8/8/2016,2,2:42:16 AM,17:00,Brussels,1110,FALLIER,IZET,Riga,1013,GRAHAM,YASIN
322958000000,325210000000,10/16/2017,2,5:35:14 AM,1:00,Brussels,1040,KILLINGBECK-,SHAEM DOSANTH,Riga,1013,CLARK,LUCIA
322958000000,325210000000,11/10/2016,5,3:01:07 AM,15:00,Brussels,1000,MISTERS,NUR,Birmingham,B5 5TR,ARMSTRONG,LACEY
322958000000,325210000000,10/7/2017,7,5:51:56 PM,17:00,Brussels,1000,AHMARIE,NUMUULA,Oslo,10,WILLIAMSON,JESSIE
322958000000,325210000000,9/19/2017,3,11:15:59 AM,52:00:00,Brussels,1000,SHAFIYAN,SIONEK,Birmingham,B5 5TR,ROSALES,JESSIE
322958000000,325210000000,3/29/2016,3,7:47:06 PM,53:00:00,Brussels,1083,BRIGSTOCK,NERRA,Turin,10125,DREW,ZAKARIA
322958000000,325210000000,10/17/2016,2,3:12:32 AM,52:00:00,Brussels,1000,METLAIFE,SHOBHIT,Birmingham,B2 4AY,MARTIN,SPENCER
322957000000,325210000000,8/25/2017,6,5:20:50 PM,32:00:00,Brussels,1000,BENWOULAI,SHOBHIT,Riga,1019,CLARK,JESSIE
322957000000,325210000000,9/20/2016,3,2:40:02 AM,3:00,Brussels,1000,O'TOLLE,JAROMIR,Frankfurt,60386,LAWRENCE,JESSIE
322957000000,325215000000,6/29/2017,5,3:43:31 AM,57:00:00,Brussels,1083,LIPI-EDE,MUHEDIN,Birmingham,B4 6DZ,RAY,LUCIA
322957000000,325215000000,3/22/2016,3,10:03:19 PM,34:00:00,Brussels,1083,HUSCHKA,FIRAJ,Riga,1004,MULLINS,CIARAN
322957000000,325215000000,2/3/2017,6,10:33:39 PM,8:00,Brussels,1000,GETON,CHELEA,Frankfurt,60316,ROSALES,JESSIE
322958000000,325215000000,8/3/2017,5,12:30:13 AM,57:00:00,Brussels,1083,SEMPI,LAKHAN,Stockholm,114 60,ROGERS,HUGA
322958000000,325215000000,12/21/2016,4,4:52:26 AM,49:00:00,Brussels,1083,BOLDKELLE,FONTHIE,Stockholm,113 53,SHELTON,JESSIE
322957000000,325215000000,8/30/2017,4,5:46:12 PM,3:00,Brussels,1040,GRIERSONN,ABULAH,Birmingham,B2 4BJ,WILLIAMSON,HUGA
322957000000,325215000000,12/19/2016,2,6:49:51 AM,19:00,Brussels,1040,ACKROYD,SAED,Moscow,103274,HALL,HASAN
322958000000,325216000000,12/9/2016,6,2:45:11 AM,22:00,Brussels,1150,BYTHHEWAY,SAED,Stockholm,112 57,WHEELER,FRANKIE
322958000000,325216000000,7/18/2017,3,3:22:38 AM,47:00:00,Brussels,1083,MADDL,ABJAY,Frankfurt,60308,LAWRENCE,LACEY
322958000000,325216000000,3/3/2016,5,3:14:55 PM,44:00:00,Brussels,1170,ANISI,GURCHARN,Turin,10138,GRAHAM,SYLVIA
322957000000,325216000000,10/1/2016,7,3:35:36 PM,15:00,Brussels,1000,BEVERLEY,KANLESH SURHIE,Birmingham,B2 4AY,CLARK,HASAN
322957000000,325216000000,2/28/2017,3,10:41:03 AM,58:00:00,Brussels,1083,CORCIONE,INE,Stockholm,112 57,MEYER,FRANKIE
322959000000,325216000000,4/19/2016,3,7:07:53 AM,33:00:00,Brussels,1110,GERARDI,CANDICCE,Stockholm,112 57,SHELTON,FRANKIE
322959000000,325216000000,8/1/2016,2,10:16:22 AM,59:00:00,Brussels,1110,VICKARR,GARAGTH,Moscow,123100,ARMSTRONG,YASIN
322960000000,325216000000,11/30/2016,4,3:10:54 AM,41:00:00,Brussels,1201,WAJJIB,HAMINA,Frankfurt,60433,DOYLE,SPENCER
322960000000,325216000000,3/11/2016,6,7:25:19 PM,57:00:00,Brussels,1000,FESSENDEN,JUNANNE,Lyon,69008,WILLIAMSON,HARRY
322960000000,325216000000,6/11/2016,7,4:39:39 AM,38:00:00,Brussels,1044,FUSILO,LASHKARI,Stockholm,112 57,ARMSTRONG,JESSIE
322960000000,325216000000,12/22/2017,6,6:51:23 AM,30:00:00,Brussels,1201,LIGHTBIRD,ATAMA,Lyon,69005,BIRD,LACEY
322960000000,325216000000,8/18/2016,5,6:46:26 PM,1:00,Brussels,1000,BEHHLIC,RUSHID,Riga,1019,GRAHAM,SYLVIA
322960000000,325216000000,7/31/2017,2,10:53:55 AM,7:00,Brussels,1040,CASTELANA,SURENNA,Birmingham,B4 6DZ,RAY,JESSIE
322960000000,325216000000,3/21/2016,2,4:09:53 AM,25:00:00,Brussels,1083,MAGENNISS,TIAT,Riga,1013,ROGERS,HASAN
322959000000,325216000000,11/12/2016,7,4:44:05 PM,5:00,Brussels,1000,LEWORTHY,DECKLYN,Oslo,154,RAY,CIARAN
322959000000,325216000000,6/15/2016,4,12:51:30 AM,27:00:00,Brussels,1150,FLAMMER,JD,Moscow,105043,MCCOY,ESME
322959000000,325216000000,8/7/2017,2,1:47:48 PM,40:00:00,Brussels,1000,ALTCHULER,AMTYAZ AYOUB,Stockholm,111 29,ARMSTRONG,LACEY
322959000000,325216000000,2/1/2017,4,11:29:47 AM,26:00:00,Brussels,1000,LAAIM,BONFILIA NAOIMI,Stockholm,112 52,RAY,SPENCER
322960000000,325216000000,10/5/2017,5,11:57:12 PM,8:00,Brussels,1120,JETHNA,EXDOL,Moscow,105120,DREW,LISA
322960000000,325216000000,3/23/2017,5,9:22:35 AM,37:00:00,Brussels,1180,BLUUF,GERFRET,Oslo,184,WHEELER,ABBY
322960000000,325216000000,6/24/2017,7,11:11:22 AM,4:00,Brussels,1180,BAENEK,TAEW,Turin,10121,SHELTON,ZAKARIA
322959000000,325215000000,11/16/2017,5,11:40:14 AM,29:00:00,Brussels,1000,CRATCHLEY,ZEF,Frankfurt,60386,ROSALES,LACEY
322959000000,325215000000,12/29/2016,5,7:55:07 AM,34:00:00,Brussels,1000,BRETNAL,ZEF,Riga,1019,RAY,ABBY
322960000000,325215000000,10/1/2017,1,10:32:13 AM,5:00,Brussels,1083,WANI,KASHANN,Lyon,69004,BIRD,LAYTON
322960000000,325215000000,7/20/2017,5,7:02:49 AM,30:00:00,Brussels,1000,BRASH,KULMINDER,Stockholm,111 29,LAWRENCE,LISA
322959000000,325215000000,3/16/2016,4,8:36:25 AM,17:00,Brussels,1000,BRAMMER,TASMIAH PERM ANTAEUA,Lyon,69004,SHELTON,SPENCER
322959000000,325215000000,8/18/2017,6,8:29:45 PM,38:00:00,Brussels,1000,LAUTENSCHLAGER,TASMIAH PERM ANTAEUA,Turin,10138,DOYLE,FELIX
322958000000,325215000000,12/20/2016,3,2:41:07 PM,10:00,Brussels,1000,GUBTA,SHIPU,Turin,10129,DREW,HARRY
322958000000,325215000000,5/27/2016,6,10:43:44 AM,28:00:00,Brussels,1000,KEESTEL,JUN,Stockholm,114 60,LAWRENCE,CIARAN
322958000000,325215000000,7/20/2016,4,8:45:11 AM,20:00,Brussels,1120,KIRKWOD,FERGAL,Frankfurt,60386,MULLINS,CIARAN
322959000000,325215000000,5/27/2017,7,4:42:35 PM,59:00:00,Brussels,1120,PITOMINA,ZAMAAR,Frankfurt,60313,LAWRENCE,ABBY
322959000000,325215000000,4/4/2016,2,12:09:57 AM,20:00,Brussels,1120,MARYGOLD,OIHANE,Oslo,184,MCCOY,YASIN
322959000000,325215000000,10/3/2017,3,6:59:32 AM,14:00,Brussels,1081,CODDELA,NAAYERA,Riga,1013,WILLIAMSON,ANISA
322959000000,325215000000,6/24/2017,7,4:40:03 PM,20:00,Brussels,1081,LUKUSHA,KHOY,Oslo,150,WHEELER,SYLVIA
322959000000,325215000000,11/30/2017,5,11:11:59 AM,7:00,Brussels,1083,GROWTHERR,E.,Stockholm,111 29,WHEELER,CIARAN
322959000000,325215000000,10/20/2017,6,10:38:55 PM,36:00:00,Brussels,1180,SAHAN,KOVALIK,Birmingham,B4 6DZ,HALL,SYLVIA
322958000000,325216000000,3/19/2016,7,6:13:58 PM,23:00,Brussels,1050,GONCALVESS,JEYAMATHAVAN,Turin,10138,GRAHAM,LISA
322958000000,325216000000,5/19/2016,5,1:38:41 AM,13:00,Brussels,1000,ALSPACH,SHOHOR PERM SURHIE,Birmingham,B2 4AY,CLARK,CIARAN
322958000000,325216000000,2/16/2017,5,1:39:26 AM,48:00:00,Brussels,1000,PANTELOYRIE,ELEHI SZU ( HELMA),Oslo,10,DREW,ZAKARIA
322958000000,325216000000,7/17/2016,1,8:52:46 PM,50:00:00,Brussels,1120,AVVERALL,ALYDIA,Lyon,69005,CLARK,YASIN
322958000000,325216000000,5/29/2016,1,4:58:04 PM,26:00:00,Brussels,1000,TRUUNEL,BRNAA,Stockholm,113 53,WEAVER,LISA
322959000000,325215000000,10/21/2017,7,4:49:39 PM,27:00:00,Brussels,1040,SOIC,DARLENE,Birmingham,B5 4RT,WILLIAMSON,CIARAN
322959000000,325215000000,7/12/2017,4,2:59:59 PM,47:00:00,Brussels,1040,CHIKARNOA,ARCANGELO,Prague,104 00,GRAHAM,ANISA
322958000000,325215000000,9/26/2016,2,10:12:02 PM,30:00:00,Brussels,1201,DELESPORT,TALAB,Moscow,105120,HALL,LISA
322958000000,325215000000,5/9/2017,3,2:55:19 AM,36:00:00,Brussels,1201,NEWWEY,BAHHRAT,Riga,1019,HALL,SYLVIA
322959000000,325215000000,6/8/2016,4,2:27:21 PM,50:00:00,Brussels,1201,BELBODA,LYNAE,Oslo,159,ARMSTRONG,ZAKARIA
322959000000,325215000000,3/8/2017,4,9:55:26 AM,19:00,Brussels,1040,GAEBLER,NURPHSHAN,Oslo,150,DREW,HUGA
322959000000,325215000000,12/1/2016,5,11:40:08 PM,28:00:00,Brussels,1040,GUERY,AMIESHA,Turin,10138,HARVEY,JESSIE
322958000000,325215000000,6/2/2017,6,9:23:26 AM,21:00,Brussels,1040,HOLTE,HOJLU,Riga,1013,LAWRENCE,HARRY
322958000000,325215000000,1/28/2017,7,6:17:40 PM,33:00:00,Brussels,1040,GUERY,IHRIG,Turin,10129,SHELTON,SYLVIA
322952000000,325215000000,4/17/2016,1,11:19:08 AM,6:00,Brussels,1000,KOMONI,ESPE,Oslo,184,WILLIAMSON,LISA
322952000000,325215000000,4/16/2017,1,11:25:08 PM,44:00:00,Brussels,1201,MISTERS,ESHAM UTON,Stockholm,112 52,MULLINS,SYLVIA
322953000000,325215000000,10/8/2016,7,3:47:19 AM,22:00,Brussels,1201,GAUBBERT,RAJINDRA,Stockholm,113 53,LAWRENCE,HASAN
